dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
67633,India,Drama,movie,Aapthamitra,100.0,2004,1164,8.3,"Ramesh and Ganga, a married couple, buy a palatial house, which is home to a vengeful spirit. When Ganga accidentally sets the spirit free, mysterious incidents start taking place in their household."
66883,India,Action,movie,Sendhoorapandi,138.0,1993,1205,8.1,Vijay falls in love with Meena. But Meena's brother opposes their marriage due to rivalry between both the families. Sendoorapandi returns from jail and tries to help his brother to win his love.
67017,India,Drama,movie,Saachi,118.0,2023,1197,9.4,"Saachi is in high school when her father gets diagnosed with a brain tumor. Recieving no help from the family or the community, she decides to take over her family-owned barbershop business. Can she manage it all? Will her father survive?"
67218,India,Drama,movie,Devineni,122.0,2021,1187,8.3,The film explores the life story of the famous political leader Devineni Nehru.
67225,India,Drama,movie,Richiegadipelli,114.0,2023,1186,9.8,"On the night before the wedding, everyone is gathered to celebrate in the privacy of a luxury patio. At the dinner table, LP suggests they play a unique game of truth or dare. With their ...                 »
"
67246,India,Horror,movie,Shhh!,135.0,1993,1185,8.7,"A film crew arrives at a village and is soon haunted by supernatural beings, during their shoot of a horror movie."
67345,India,Drama,movie,Ani... Dr. Kashinath Ghanekar,159.0,2018,1180,8.4,"This film is a biopic of Dr. Kashinath Ghanekar, legendary Marathi actor, journey to the peak of popularity, events that shaken his personal and professional life unto his unfortunate demise at early age."
66542,India,Drama,movie,Otru,122.0,2022,1225,8.5,"The hero, Indran (Mathivanan Sakthivel) is a writer who meets a blind girl, Pramila (Mahashri). Indran uses the issues that Pramila have as a plot for his novel. In this journey he explores some thrilling events."
66618,India,Drama,movie,Labour of Love,84.0,2014,1221,8.0,"Set in the crumbling environs of Calcutta, Labour of Love is a lyrical unfolding of two ordinary lives suspended in the duress of a spiralling recession."
66643,India,Action,movie,Gurumoorthi,-1.0,2022,1219,8.3,The story of an honest police officer caught between the game of money and power.
66853,United States,Drama,movie,The Last Spring,90.0,1994,1207,8.6,A group of high school friends who have been on the same softball team for twenty years deal with the break-up of their team.
64942,India,Drama,movie,Pratikshya,137.0,2022,1325,8.9,An unemployed graduate faces the dilemma of securing a government job and saving his father after the family meets a medical crisis.
65162,India,Action,movie,Vishwak,159.0,2022,1311,8.0,"Add a Plot
"
65247,India,Drama,movie,Apur Panchali,97.0,2013,1307,8.2,"This is a real life story inspired by Subir Banerjee,the little child actor who played the iconic role of Apu in Pather Panchali."
64588,India,Drama,movie,Chaal Jeevi Laiye,137.0,2019,1348,8.8,"In his quest to become successful, Aditya Parikh puts life on the back burner, including his Father Bipin Chandra Parikh. Infuriated and heartbroken, the father persuades his monotonous son...                 »
"
64237,India,Drama,movie,Vidheyan,112.0,1994,1371,8.3,Thommy is a loyal servant of Bhaskar Patel. But Patel is a ruthless tyrant. Thommy struggles between his moral sense and his professional sense. He is finally redeemed without compromising his duty as Patel's servant.
63417,India,Drama,movie,Brandy Diaries,144.0,2021,1429,8.5,"Srinu, a civil aspirant, struggles with failure in love and ends up with an addiction to alcohol. Will he fight his inner demons to cure his addiction?"
63554,India,Drama,movie,Shabdo,104.0,2012,1418,8.1,"Tarak is a professional foley artist whose obsession with creating sound effects for films makes him oblivious to all the talking around him. As his family and friends struggle to cope up ...                 »
"
62419,India,Action,movie,Aithe,140.0,2003,1509,8.0,"Irfan Khan (Pavan Malhotra) is a key mafia affiliate in Mumbai. Khan is on the wanted list of criminals in Hyderabad with a bounty of 50 lakhs. Aiming to migrate to Dubai so that he could ...                 »
"
62848,India,Drama,movie,Hellaro,121.0,2019,1475,8.6,A group of suppressed women from a village in Gujarat find someone in the desert and their lives are changed forever.
61946,India,Drama,movie,Mathilukal,120.0,1990,1547,8.2,"Its a story of Basheer, an author who experiences his prison life. In it he finds friendship, loneliness, fear and finally love, but that remains questionable."
62175,India,Action,movie,Fatteshikast,153.0,2019,1529,8.5,"Fatteshikast is a Marathi movie starring Chinmay Mandlekar, Mrinal Kulkarni, Annup Sonii, Ankit Mohan, Mrunmayee Deshpande, Nikhil Raut and Sameer Dharmadhikari in prominent roles. It is a drama directed by Digpal Lanjekar."
62281,India,Action,movie,Bari,113.0,2022,1520,8.5,"Add a Plot
"
62330,India,Drama,movie,Wedding Gift,139.0,2022,1516,8.9,"Wedding gift is a suspense thriller that not only reflects on the equivocal values of today's times, but also invokes a question on our judicial system"
61415,India,Drama,movie,A Breath,107.0,2004,1594,8.2,This story is about how an old man tried to show his grandson the preciousness and beauty of life in a no win situation such as cancer. It is about keeping a positive attitude towards life.
61500,India,Drama,movie,Nenu Leni Naa Premakatha,123.0,2021,1586,8.3,"Love can be timeless and boundless. Story revolves around a true love blossoming between 2 sweet adorable persons belonging from two different timelines (1983 and 2020), a HAM Radio acting as fate connecting them to fulfill their destiny."
61873,India,Action,movie,Rakshasudu,122.0,2019,1553,8.0,A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen girls and murders them brutally.
60956,India,Drama,movie,Ardaas,135.0,2016,1633,8.2,A story about how people in a village deal with everyday problems in Punjab and learn how to live.
60971,India,Action,movie,Farzand,141.0,2018,1632,8.3,"Farzand follows the story of warrior Kondaji Farzand, who along with 60 warriors defeated 2500 soldiers of the enemy to win the Panhala fort in just three and half hours in 1673."
61303,India,Drama,movie,Distant Thunder,101.0,1973,1603,8.0,"As food shortages reach catastrophic proportions, Gangacharan attempts to preserve his privileged situation while his generous wife Ananga conversely tries to help and support the community."
60508,India,Drama,movie,Koshish,125.0,1972,1672,8.4,A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.
60639,India,Drama,movie,Deool,135.0,2011,1661,8.2,"Keshya, a simple villager believes that god has arrived in his village but everyone disbelieves him. Later when the politics plays its part things take a drastic change."
60116,India,Drama,movie,Jana Aranya,131.0,1975,1712,8.4,"A bright and idealistic young man steels himself for the dog-eat-dog business world, only to flounder in a job market packed with thousands of other hopefuls."
59582,India,Drama,movie,Sahib Bibi Aur Ghulam,152.0,1962,1766,8.1,"A lowly servant, Bhootnath gets close to the wife of his employer and narrates her story through his eyes and perspective."
59647,India,Drama,movie,Dosti,163.0,1964,1759,8.5,"Mr. Gupta passes away after an accident while on duty, leaving behind his ailing wife and school-going son, Ramnath. Both await for some compensation, and when they are informed that the ...                 »
"
59717,United States,Drama,movie,Nothing But a Man,95.0,1964,1749,8.0,A black man and his school-teacher wife face discriminatory challenges in 1960s America.
59017,India,Drama,movie,Sillu Karuppatti,153.0,2019,1824,8.0,An anthology of four romantic stories across four age groups connected by that magical thread called love.
59099,United Kingdom,Drama,movie,Miss Saigon: 25th Anniversary,141.0,2016,1816,8.1,"A filmed production of the musical 'Miss Saigon' for its 25th anniversary, performed live at London's Prince Edward Theatre, in London's West End. Including the 2hr 20minute production and a bonus 35-minute ""25th Anniversary Gala"" which included stars of the original cast, Jonathan Pryce, Lea Salonga and Simon Bowman."
59168,India,Drama,movie,Amar Prem,143.0,1972,1809,8.0,A village woman abandoned by her husband is forced into prostitution in Kolkata and forms nameless yet strong relations with a wealthy patron as well as an abused boy in the neighbourhood.
59223,India,Drama,movie,Pratidwandi,110.0,1970,1803,8.1,"A young college graduate is struggling to find a job. He lives in a flat with his younger, employed sister, revolutionary brother and widowed mother. The strain of the situation ultimately causes him to hallucinate."
58497,India,Action,movie,Dhruvam,138.0,1993,1854,8.1,"Narasimha Mannadiar is a village lord famous for his thirst for justice and fearlessness. Hyder Marakkar, a notorious criminal awaiting capital punishment has means to prevent it. Mannadiar must battle to ensure that justice is prevailed."
58582,Japan,Drama,tvSeries,Tonbi,54.0,2013,104,8.3,"Ichikawa Yasuo, who goes by the nickname Yasu, is a 'dumb' man unequal anywhere in the world. He has not had schooling, is boorish and would immediately let his fists fly if he loses his ...                 »
"
58598,India,Drama,tvSeries,Kya Qusoor Hai Amala Ka?,-1.0,2017,104,8.0,"Amala, A beautiful girl who lives a humble life with her brother in dharmashala, an unfortunate incident takes place in her life which shatters her dreams."
58649,United Kingdom,Drama,tvSeries,Pobol y Cwm,25.0,1974,103,8.0,"A Welsh-language TV soap (the longest running BBC television soap) set in the small Welsh town of Cwmderi, in the heart of the South Wales valleys."
58666,United States,Horror,tvSeries,GEMINI HOME ENTERTAINMENT,-1.0,2019,103,8.7,"Various educational tapes that tell a story about strange creatures, an odd disease, and the end of the world."
57972,Japan,Drama,movie,Yearning,98.0,1964,1886,8.0,"After a bombing raid destroys the family store and her husband, Reiko rebuilds and runs the shop out of love stopped short by destruction."
58019,Canada,Drama,movie,A Father's Diary,113.0,2021,1881,8.0,Suspicions relationship of a teenager girl with another girl from a conservative South Asian family leads into a big domestic violence and catastrophe to the family.
58032,India,Drama,movie,KD (A) Karuppudurai,123.0,2019,1879,8.4,"KD, an 80 year old villager overhears his children say that they want him dead to claim their inheritance. Realising he has never truly lived, he enlists the help of a young orphan boy ...                 »
"
58281,United Kingdom,Drama,tvSeries,Night & Day,25.0,2001,104,8.1,"Night and Day is a British soap unlike any other. Set in Greenwich, and focusing on the lives of six very different families, including a missing 16-year-old girl, who appears in flashback and fantasy sequences."
